45.571080, 24.251622
45.570662, 24.251346
45.569987, 24.250921
45.569521, 24.250720
45.569034, 24.250614
45.567990, 24.250455
45.567136, 24.250524
45.566029, 24.250938
45.565106, 24.251538
45.563568, 24.252893
45.562716, 24.253752
45.561606, 24.255307
45.561112, 24.256256
45.560912, 24.257222
45.560881, 24.259039
45.560864, 24.259694
45.560828, 24.260264
45.560817, 24.260768
45.560908, 24.261365
45.561091, 24.262232
45.561153, 24.262900
45.561054, 24.263675
45.560735, 24.264764
45.560458, 24.265405
45.560100, 24.265823
45.559556, 24.266178
45.558935, 24.266472
45.558497, 24.266498
45.558075, 24.266389
45.557142, 24.265968
45.556773, 24.265780
45.556389, 24.265532
45.555710, 24.265075
45.554833, 24.264667
45.554314, 24.264487
45.553907, 24.264425
45.553434, 24.264444
45.552288, 24.264622
45.551348, 24.264903
45.550707, 24.265148
45.550023, 24.265730
45.549439, 24.266374
45.549246, 24.266919
45.549219, 24.267616
45.549179, 24.268479
45.549036, 24.268837
45.548745, 24.269130
45.548231, 24.269321
45.547583, 24.269630
45.546997, 24.270134
45.546707, 24.270314
45.546463, 24.270344
45.546215, 24.270232
45.545922, 24.269844
45.545717, 24.269490
45.545523, 24.269001
45.545176, 24.268151
45.544866, 24.267773
45.544494, 24.267464
45.543974, 24.267143
45.543665, 24.267032
45.543275, 24.267028
45.542915, 24.267101
45.542337, 24.267356
45.541668, 24.267708
45.541242, 24.267994
45.539443, 24.269614
45.539042, 24.269819
45.538476, 24.269962
45.537551, 24.270211
45.535394, 24.271328
45.534638, 24.271617
45.533899, 24.271566
45.532781, 24.271202
45.531779, 24.270484
45.531361, 24.270255
45.530702, 24.270063
45.529388, 24.270025
45.528483, 24.270116
45.526852, 24.270539
45.523851, 24.271439
45.522142, 24.271960
45.521080, 24.272257
45.520616, 24.272510
45.520154, 24.272908
45.519593, 24.273579
45.519094, 24.274315
45.518734, 24.275160
45.518560, 24.275886
45.518452, 24.276970
45.518338, 24.278295
45.518242, 24.278969
45.518013, 24.279605
45.517595, 24.280440
45.516993, 24.281631
45.516729, 24.282059
45.516440, 24.282340
45.516095, 24.282526
45.515546, 24.282687
45.514648, 24.282812
45.513704, 24.282884
45.512158, 24.282824
45.511650, 24.282791
45.511263, 24.282630
45.511119, 24.282640
45.510342, 24.282855
45.509070, 24.282975
45.508034, 24.283018
45.507494, 24.283129
45.505866, 24.283639
45.505114, 24.283925
45.504498, 24.284260
45.503838, 24.284733
45.503186, 24.285362
45.500930, 24.288168
45.499588, 24.290324
45.499336, 24.291041
45.499225, 24.291660
45.499189, 24.292322
45.499233, 24.292951
45.499383, 24.293839
45.499760, 24.295529
45.500077, 24.297040
45.500182, 24.297821
45.500197, 24.298544
45.500159, 24.299126
45.500085, 24.299621
45.499995, 24.300024
45.499751, 24.300784
45.499319, 24.301591
45.498875, 24.302191
45.498215, 24.302899
45.497123, 24.303925
45.496645, 24.304215
45.496248, 24.304339
45.495930, 24.304348
45.495506, 24.304269
45.495206, 24.304143
45.494719, 24.303838
45.493799, 24.303203
45.492849, 24.302511
45.492555, 24.302227
45.492040, 24.301574
45.491599, 24.301013
45.491227, 24.300639
45.490822, 24.300388
45.490420, 24.300236
45.489738, 24.299978
45.488792, 24.299455
45.486943, 24.298326
45.486668, 24.298050
45.486422, 24.297597
45.486074, 24.296702
45.485631, 24.295538
45.485404, 24.295121
45.484959, 24.294434
45.484488, 24.293564
45.484072, 24.292899
45.483646, 24.292445
45.483258, 24.292164
45.482850, 24.291991
45.482402, 24.291905
45.480829, 24.291785
45.479678, 24.291462
45.478169, 24.290980
45.477767, 24.290956
45.477193, 24.291103
45.476549, 24.291538
45.475240, 24.292656
45.474553, 24.293188
45.473940, 24.293345
45.473548, 24.293263
45.473085, 24.292970
45.471805, 24.291871
45.471022, 24.291179
45.469849, 24.290357
45.468227, 24.289292
45.466794, 24.288173
45.465222, 24.286836
45.464412, 24.286566
45.463694, 24.286610
45.463071, 24.286820
45.462630, 24.287100
45.461841, 24.287733
45.461328, 24.288092
45.460871, 24.288271
45.460365, 24.288342
45.459320, 24.288306
45.458424, 24.288361
45.457659, 24.288579
45.456469, 24.289225
45.455875, 24.289647
45.455492, 24.290073
45.454816, 24.291081
45.453686, 24.292730
45.452281, 24.294494
45.451867, 24.295204
45.451402, 24.296185
45.450900, 24.297231
45.450088, 24.298951
45.449715, 24.299624
45.448733, 24.301130
45.447349, 24.303215
45.446395, 24.304644
45.446027, 24.305076
45.445734, 24.305266
45.445417, 24.305366
45.444894, 24.305370
45.444279, 24.305295
45.443841, 24.305180
45.443365, 24.304977
45.442978, 24.304881
45.442264, 24.304919
45.441821, 24.304904
45.441465, 24.304779
45.441113, 24.304550
45.440785, 24.304214
45.440482, 24.303722
45.440120, 24.302958
45.439733, 24.302273
45.437710, 24.298926
45.437055, 24.297953
45.434624, 24.296174
45.433446, 24.295345
45.432700, 24.294870
45.430984, 24.294222
45.422292, 24.290866
45.421240, 24.290459
45.420472, 24.290164
45.420205, 24.290118
45.419830, 24.290147
45.419309, 24.290400
45.417212, 24.291750
45.416338, 24.292328
45.415962, 24.292781
45.415602, 24.293333
45.415138, 24.293730
45.414143, 24.294339
45.413681, 24.294389
45.412948, 24.294331
45.412521, 24.294387
45.412166, 24.294564
45.411314, 24.295343
45.410339, 24.296232
45.409940, 24.296424
45.408795, 24.296722
45.408214, 24.296992
45.407198, 24.298044
45.406454, 24.298414
45.402950, 24.298470
45.400943, 24.298511
45.399864, 24.298531
45.399268, 24.298574
45.398955, 24.298656
45.398608, 24.298845
45.398293, 24.299128
45.397783, 24.299751
45.397426, 24.300196
45.397010, 24.300538
45.396510, 24.300767
45.394663, 24.301260
45.393401, 24.301651
45.393003, 24.301804
45.392151, 24.302155
45.390546, 24.302780
45.390328, 24.302831
45.389985, 24.302813
45.389484, 24.302620
45.389146, 24.302387
45.388074, 24.301125
45.386894, 24.299450
45.385713, 24.297703
45.384009, 24.295419
45.382858, 24.294595
45.382347, 24.294336
45.381833, 24.294231
45.381234, 24.294305
45.380127, 24.294720
45.377941, 24.295548
45.377103, 24.295855
45.376288, 24.295956
45.376011, 24.295962
45.375756, 24.295897
45.375487, 24.295754
45.375065, 24.295389
45.374598, 24.295043
45.372668, 24.294041
45.372060, 24.293699
45.371367, 24.293154
45.370634, 24.292529
45.369921, 24.291942
45.369412, 24.291552
45.369072, 24.291358
45.368549, 24.291154
45.368095, 24.291089
45.367527, 24.291118
45.366265, 24.291249
45.364803, 24.291413
45.363718, 24.291787
45.362985, 24.292013
45.362171, 24.292220
45.361556, 24.292497
45.360768, 24.293005
45.360109, 24.293739
45.359926, 24.294194
45.359806, 24.294798
45.359671, 24.295423
45.359459, 24.295895
45.359085, 24.296300
45.358781, 24.296468
45.357568, 24.296790
45.356701, 24.296955
45.356198, 24.296922
45.355404, 24.296679
45.353636, 24.296088
45.353031, 24.295862
45.352456, 24.295506
45.352116, 24.295139
45.351800, 24.294575
45.351604, 24.294031
45.351086, 24.292209
45.350857, 24.291180
45.350783, 24.290600
45.350738, 24.289757
45.350757, 24.289142
45.350806, 24.288564
45.350893, 24.287994
45.351017, 24.287439
45.351269, 24.286611
45.352351, 24.283294
45.353455, 24.279866
45.354222, 24.277479
45.354749, 24.275818
45.355094, 24.274676
45.355218, 24.274096
45.355317, 24.273303
45.355343, 24.272650
45.355376, 24.272003
45.355465, 24.271430
45.355618, 24.270689
45.355825, 24.269710
45.355953, 24.268953
45.355958, 24.268380
45.355887, 24.267687
45.355761, 24.267219
45.355578, 24.266800
45.355318, 24.266378
45.354859, 24.265636
45.354353, 24.264782
45.354013, 24.264294
45.353600, 24.263902
45.353031, 24.263570
45.352006, 24.263214
45.350491, 24.262716
45.349995, 24.262676
45.349520, 24.262844
45.349087, 24.263201
45.348772, 24.263683
45.348494, 24.264515
45.348094, 24.265958
45.347716, 24.267113
45.347270, 24.268164
45.346320, 24.270397
45.345906, 24.271336
45.345587, 24.271926
45.344994, 24.272855
45.343618, 24.274966
45.343295, 24.275370
45.342967, 24.275662
45.342431, 24.275998
45.342202, 24.276073
45.341785, 24.276129
45.341209, 24.276169
45.340862, 24.276121
45.340510, 24.275974
45.340223, 24.275794
45.339705, 24.275357
45.339377, 24.275091
45.339125, 24.274932
45.338525, 24.274620
45.337960, 24.274319
45.337659, 24.274218
45.336407, 24.274056
45.335158, 24.273934
45.334516, 24.273916
45.334148, 24.273977
45.333808, 24.274129
45.333450, 24.274385
45.333000, 24.274875
45.332599, 24.275301
45.331979, 24.275880
45.331591, 24.276224
45.330793, 24.276960
45.330372, 24.277397
45.329792, 24.278039
45.329466, 24.278436
45.329247, 24.278755
45.328983, 24.279169
45.328739, 24.279508
45.328461, 24.279809
45.328254, 24.279950
45.327926, 24.280073
45.327440, 24.280224
45.326918, 24.280397
45.326585, 24.280517
45.326160, 24.280718
45.325742, 24.280961
45.325342, 24.281271
45.324955, 24.281609
45.324484, 24.282089
45.324030, 24.282608
45.323627, 24.283062
45.323254, 24.283395
45.322805, 24.283708
45.322399, 24.283929
45.321865, 24.284140
45.321306, 24.284312
45.320762, 24.284471
45.320472, 24.284520
45.320070, 24.284491
45.319595, 24.284394
45.319239, 24.284263
45.318962, 24.284086
45.318712, 24.283854
45.318439, 24.283497
45.318175, 24.283023
45.317823, 24.282316
45.317518, 24.281836
45.317060, 24.281312
45.316402, 24.280523
45.315677, 24.279559
45.315427, 24.279085
45.314880, 24.278026
45.314033, 24.276553
45.313666, 24.275624
45.312999, 24.273737
45.312654, 24.272600
45.312295, 24.271844
45.311499, 24.270307
45.311126, 24.269660
45.310624, 24.269063
45.310181, 24.268779
45.309836, 24.268679
45.309392, 24.268651
45.308978, 24.268721
45.308529, 24.268916
45.308220, 24.269152
45.307726, 24.269865
45.307388, 24.270507
45.307285, 24.270947
45.307280, 24.271567
45.307430, 24.272341
45.307518, 24.273055
45.307609, 24.274366
45.307724, 24.275838
45.307812, 24.276998
45.307864, 24.277663
45.308035, 24.278872
45.308341, 24.280366
45.308671, 24.281665
45.309009, 24.282927
45.309243, 24.283779
45.309370, 24.284530
45.309368, 24.285241
45.309286, 24.285803
45.309087, 24.286606
45.308871, 24.287267
45.308649, 24.287752
45.308444, 24.287997
45.308108, 24.288169
45.307575, 24.288267
45.307032, 24.288310
45.306640, 24.288294
45.306076, 24.288122
45.305751, 24.287920
45.305431, 24.287635
45.305209, 24.287377
45.304991, 24.287059
45.304754, 24.286603
45.304592, 24.286236
45.304358, 24.285689
45.304162, 24.285236
45.304032, 24.284984
45.303851, 24.284750
45.303673, 24.284550
45.303510, 24.284403
45.303289, 24.284273
45.303051, 24.284197
45.302757, 24.284149
45.302454, 24.284112
45.302186, 24.284080
45.301489, 24.284001
45.300595, 24.283912
45.300092, 24.283908
45.299789, 24.283977
45.299467, 24.284152
45.299135, 24.284514
45.298852, 24.285096
45.298753, 24.285575
45.298730, 24.286052
45.298767, 24.286632
45.298859, 24.287348
45.298943, 24.288056
45.298994, 24.288685
45.299017, 24.289108
45.299005, 24.289452
45.298954, 24.289760
45.298850, 24.290101
45.298710, 24.290383
45.298519, 24.290621
45.298354, 24.290761
45.298114, 24.290885
45.297928, 24.290921
45.297676, 24.290927
45.297213, 24.290782
45.296353, 24.290396
45.295967, 24.290247
45.295684, 24.290238
45.295403, 24.290333
45.294861, 24.290779
45.293994, 24.292009
45.293539, 24.292815
45.292986, 24.294278
45.292723, 24.294630
45.292430, 24.294878
45.291873, 24.295159
45.291291, 24.295411
45.290794, 24.295740
45.290124, 24.296323
45.289738, 24.296716
45.289102, 24.297631
45.288492, 24.298751
45.287891, 24.299944
45.287323, 24.301136
45.286916, 24.301945
45.286591, 24.302457
45.286389, 24.302708
45.286217, 24.302884
45.285999, 24.303081
45.285699, 24.303321
45.285184, 24.303782
45.284685, 24.304286
45.284378, 24.304497
45.284105, 24.304614
45.283525, 24.304798
45.282557, 24.305162
45.281787, 24.305505
45.281454, 24.305605
45.281223, 24.305616
45.280846, 24.305571
45.280369, 24.305478
45.279921, 24.305397
45.279479, 24.305421
45.278705, 24.305785
45.277877, 24.306318
45.277398, 24.306825
45.277121, 24.307294
45.276622, 24.308319
45.276541, 24.308472
45.276599, 24.308672
45.276774, 24.308756
45.277082, 24.309234
45.277962, 24.310726
45.278216, 24.311265
45.278387, 24.312117
45.278224, 24.312996
45.277960, 24.313494
45.277470, 24.313943
45.275864, 24.315217
45.273096, 24.317528
45.271009, 24.319607
45.270057, 24.320620
45.269372, 24.321509
45.268941, 24.322036
45.268396, 24.322480
45.267926, 24.322699
45.266847, 24.323042
45.265746, 24.323244
45.263936, 24.323427
45.263482, 24.323529
45.262957, 24.323880
45.262537, 24.324310
45.262167, 24.324895
45.261897, 24.325612
45.261550, 24.327661
45.261311, 24.329191
45.261091, 24.330339
45.260690, 24.331694
45.260178, 24.332915
45.259692, 24.333826
45.259118, 24.334659
45.258226, 24.335588
45.257212, 24.336391
45.254600, 24.338153
45.253302, 24.338929
45.252534, 24.339262
45.251297, 24.339730
45.250316, 24.340150
45.249658, 24.340626
45.249219, 24.341181
45.248258, 24.342867
45.246746, 24.345640
45.246147, 24.346646
45.245678, 24.347223
45.244364, 24.348339
45.243954, 24.348797
45.243642, 24.349628
45.243518, 24.349771
45.243359, 24.349777
45.243224, 24.349620
45.242761, 24.348456
45.242546, 24.348091
45.242105, 24.347838
45.240958, 24.347780
45.240681, 24.347664
45.240561, 24.347375
45.240314, 24.344985
45.240234, 24.344702
45.239984, 24.344541
45.239524, 24.344607
45.238967, 24.345051
45.238496, 24.345220
45.237741, 24.345240
45.236958, 24.345218
45.236388, 24.345102
45.235976, 24.344966
45.235408, 24.344690
45.233156, 24.342427
45.231964, 24.341499
45.230675, 24.341062
45.227748, 24.340756
45.227558, 24.340649
45.227491, 24.340479
45.227212, 24.340343
45.226730, 24.340496
45.226372, 24.340688
45.223726, 24.342192
45.222057, 24.343293
45.221494, 24.343773
45.221179, 24.344397
45.220819, 24.345501
45.220438, 24.346253
45.220141, 24.346973
45.219705, 24.348377
45.219310, 24.349200
45.218719, 24.349973
45.218133, 24.350928
45.217060, 24.352915
45.216493, 24.353794
45.215866, 24.354953
45.215360, 24.355742
45.213971, 24.357612
45.213316, 24.359133
45.212202, 24.361777
45.211246, 24.364053
45.210414, 24.366015
45.209711, 24.367855
45.209495, 24.368417
45.209187, 24.369022
45.208664, 24.369765
45.207989, 24.370457
45.207337, 24.370934
45.206551, 24.371457
45.204542, 24.373092
45.203981, 24.373553
45.202484, 24.374604
45.200885, 24.375785
45.200324, 24.376037
45.199836, 24.376069
45.198387, 24.375727
45.195133, 24.375004
45.193722, 24.374682
45.192617, 24.374404
45.192246, 24.374203
45.191817, 24.373802
45.190621, 24.371839
45.189098, 24.369277
45.188573, 24.368679
45.188159, 24.368423
45.186364, 24.367401
45.182858, 24.365406
45.182044, 24.364996
45.180622, 24.364481
45.177990, 24.363609
45.176137, 24.362974
45.175653, 24.362847
45.175255, 24.362860
45.174934, 24.362953
45.174539, 24.363194
45.174083, 24.363688
45.173725, 24.364426
45.173162, 24.365701
45.172666, 24.366079
45.171700, 24.366224
45.170933, 24.366337
45.170302, 24.366608
45.169763, 24.366739
45.169466, 24.366731
45.168385, 24.366772
45.167764, 24.367096
45.167051, 24.367736
45.165113, 24.369757
45.164152, 24.370602
45.163072, 24.371097
45.162195, 24.371302
45.161395, 24.371166
45.160157, 24.371104
45.159584, 24.371114
45.159019, 24.371343
45.158617, 24.371915
45.158247, 24.372680
45.157866, 24.373092
45.157389, 24.373430
45.156143, 24.374211
45.155799, 24.374562
45.155363, 24.375149
45.154940, 24.375348
45.153632, 24.375532
45.153066, 24.375206
45.152499, 24.374704
45.151274, 24.373326
45.150551, 24.372549
45.149976, 24.372013
45.149051, 24.371335
45.148158, 24.370780
45.145533, 24.369151
45.144845, 24.368725
45.143103, 24.367676
45.142012, 24.367063
45.140516, 24.366527
45.139119, 24.366260
45.138696, 24.366197
45.136584, 24.365906
45.135499, 24.365755
45.134891, 24.365642
45.134319, 24.365443
45.132933, 24.364890
45.132469, 24.364579
45.132166, 24.364307
45.132019, 24.364173
45.131892, 24.364286
45.129316, 24.364207
45.126859, 24.364056
45.124042, 24.363898
45.123420, 24.363862
45.121869, 24.363769
45.120517, 24.363688
45.119702, 24.363640
45.119129, 24.363622
45.119076, 24.363481
45.118959, 24.363501
45.118863, 24.363583
45.118010, 24.363509
45.117210, 24.363461
45.116669, 24.363434
45.115496, 24.363387
45.114797, 24.363359
45.114417, 24.363282
45.114335, 24.363199
45.114253, 24.363281
45.113761, 24.363321
45.112668, 24.363338
45.111421, 24.363480
45.111084, 24.363524
45.111016, 24.363413
45.110919, 24.363470
45.110736, 24.363563
45.109034, 24.363729
45.108495, 24.364781
45.107266, 24.365104
45.106733, 24.365120
45.106663, 24.365063
45.106580, 24.365136
45.106511, 24.365417
45.105999, 24.366400
45.105911, 24.366505
45.105853, 24.366570
45.105759, 24.366676
45.105438, 24.366762
45.104989, 24.366734
45.104820, 24.366673
45.104693, 24.366786
45.104220, 24.366903
45.102846, 24.366736
45.102765, 24.366632
45.102673, 24.366622
45.102634, 24.366709
45.101876, 24.366604
45.101763, 24.367990
45.101484, 24.369532
45.101012, 24.369343
45.100605, 24.369994
45.099682, 24.369348
